CHALLANGE PRICE REPORT
REQ_ENTER_DATE,RATE_ENTER_DATE,REQUEST_NO,SOURCE_BRANCH,SOURCE_BRANCH_NAME,DESTINATION_BRANCH,DESTINATION_BRANCH_NAME,VENDOR_CODE,VENDOR_OWNER_NAME,VENDOR_TRANSPORT_NAME,VENDOR_BID,CHALLENGE_PRICE,CHALLENGE_FLAG,HIRING_NO,HIRING_AMOUNT,HIRED_VENDOR_CODE,HIRED_VENDOR_OWNER_NAME,HIRED_VENDOR_TRANSPORT_NAME
24-JAN-26,24-JAN-26,13272514000133,1327,GGN HERO HONDA-HARYANA,1328,BINOLA HUB-HARYANA,64870004612,MALIK TRANS CONTAINER SERVICE,MALIK TRANS CONTAINER SERVICE,8000,7500,Accept,69292515047981,7500,64870004612,MALIK TRANS CONTAINER SERVICE,MALIK TRANS CONTAINER SERVICE
24-JAN-26,24-JAN-26,61202514002610,6697,BHARTI AIRTEL-FARRUK NAGAR,1114,TEPLA-PUNJAB,64870002610,SK TRANSPORT COMPANY,SK TRANSPORT COMPANY,13000,12000,Pending,69292515048125,12500,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
24-JAN-26,24-JAN-26,13092514002177,1309,KUNDLI BORDER SONIPAT-HARYANA,1601,HYDERABAD-TELANGANA,64870003036,,Shree Rocky Logistics ,72000,70000,Accept,69292515048050,70000,64870003036,,Shree Rocky Logistics 
24-JAN-26,24-JAN-26,13332514000559,1333,HISSAR-HARYANA,402,SURAT-GUJARAT,1030000117,HARI OM TRANSPORT COMPANY,SHREE HARI GOODS CARRIERS,52000,51000,Accept,69292515047915,51000,1030000117,HARI OM TRANSPORT COMPANY,SHREE HARI GOODS CARRIERS
24-JAN-26,24-JAN-26,5112514002099,525,NARSAPURA-KARNATAKA,2806,SANASWADI - MAHARASTRA,5040000220,SATYANARYAN SHARMA,SONU AUTO CARRIER,23500,23000,Accept,69292515047920,23000,5040000220,SATYANARYAN SHARMA,SONU AUTO CARRIER
24-JAN-26,24-JAN-26,17352514000096,1410,MUNDKA DELHI,814,DANKUNI KOLKATA-WEST BANGAL,64870000927,sanjay yadav,FREIGHT COMMERCE SOLUTIONS PRIVATE LIMITED,53000,52500,Accept,69292515047910,52500,64870000927,sanjay yadav,FREIGHT COMMERCE SOLUTIONS PRIVATE LIMITED
24-JAN-26,24-JAN-26,13332514000562,1333,HISSAR-HARYANA,1610,JEEDIMETLA HYD-TELANGANA,64870002918,SHREE SAI ROAD LINES,SHREE SAI ROAD LINES,83000,81000,Accept,69292515048098,81000,64870002918,SHREE SAI ROAD LINES,SHREE SAI ROAD LINES
24-JAN-26,24-JAN-26,13102514000737,1310,NOIDA I-UTTAR PRADESH,1501,GOA,64870001375,,MH LOGISTICS,85000,82000,Pending,,,,,
24-JAN-26,24-JAN-26,13122514000519,1312,GREATER NOIDA-UTTAR PRADESH,1001,CHENNAI SVCHATRAM-TAMILNADU,64870001999,RAMAN,RAMANTRANSPORT,60000,57000,Accept,69292515047992,57000,64870001999,RAMAN,RAMANTRANSPORT
24-JAN-26,24-JAN-26,21172514002116,2117,MUMBAI HUB-MAHARASTRA,1607,ZAHEERABAD-TELANGANA,21170000454,shamsuddin pashamiya patel,shamsuddin patel tpt,46000,44500,Accept,69292515047952,44500,21170000454,shamsuddin pashamiya patel,shamsuddin patel tpt
24-JAN-26,24-JAN-26,2012514001812,201,AURANGABAD WALUJ-MAHARASTRA,301,AHMEDABAD-GUJARAT,64870002478,,MAHADEV ROADLINES ,30000,29000,Accept,69292515048215,29000,64870002478,,MAHADEV ROADLINES 
24-JAN-26,24-JAN-26,35082514000420,3508,DEWAS-MADHYA PRADESH,1601,HYDERABAD-TELANGANA,35010000128,SHREE DHAN ROADLINES,SHREE DHAN ROADLINES,78000,72500,Accept,69292515048100,72500,35010000128,SHREE DHAN ROADLINES,SHREE DHAN ROADLINES
24-JAN-26,24-JAN-26,10032514001922,1001,CHENNAI SVCHATRAM-TAMILNADU,329,BECHARAJI,64870004679,,national freight carriers Chennai ,72000,71000,Accept,69292515047881,71000,64870004679,,national freight carriers Chennai 
24-JAN-26,24-JAN-26,13122514000518,1312,GREATER NOIDA-UTTAR PRADESH,319,SANAND  AHMEDABAD-GUJARAT,13900000290,BITTU,HARI CARGO MOVER,23000,22500,Accept,69292515048060,22500,13900000290,BITTU,HARI CARGO MOVER
24-JAN-26,24-JAN-26,13932514001174,1393,KHARKHODA  SONIPAT,1001,CHENNAI SVCHATRAM-TAMILNADU,64870002343,KUSHAL,DS INDIA LOGISTICS,86000,86000,Accept,69292515047993,86000,64870002343,KUSHAL,DS INDIA LOGISTICS
24-JAN-26,24-JAN-26,5112514002094,504,NELMANGLA-KARNATAKA,2001,MADURAI-TAMILNADU,5040000208,SRI SARASWATHI ROADLINES,SRI SARASWATHI ROADLINES,19000,18000,Accept,69292515047925,18000,5040000208,SRI SARASWATHI ROADLINES,SRI SARASWATHI ROADLINES
24-JAN-26,27-JAN-26,61202514002610,6697,BHARTI AIRTEL-FARRUK NAGAR,1114,TEPLA-PUNJAB,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,14000,12500,Accept,69292515048125,12500,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
24-JAN-26,24-JAN-26,5112514002091,504,NELMANGLA-KARNATAKA,3003,COCHIN-KERLA,5040000208,SRI SARASWATHI ROADLINES,SRI SARASWATHI ROADLINES,23500,23000,Accept,69292515048076,23000,5040000208,SRI SARASWATHI ROADLINES,SRI SARASWATHI ROADLINES
24-JAN-26,24-JAN-26,13382514001120,1338,HODAL HUB HARYANA,4002,PATNA - BIHAR,64870001871,,Varun transport services ,62000,61000,Accept,69292515048195,61000,64870001871,,Varun transport services 
24-JAN-26,24-JAN-26,13102514000738,1312,GREATER NOIDA-UTTAR PRADESH,4105,SAMBALPUR ORRISHA-ORRISA,64870001163,RoadExpress Technology PVT. LTD.,RoadExpress Technology PVT. LTD.,88000,87000,Accept,69292515047973,87000,64870001163,RoadExpress Technology PVT. LTD.,RoadExpress Technology PVT. LTD.
24-JAN-26,24-JAN-26,1152514001728,115,AMBALA TRANSHIPMENT HUB,4002,PATNA - BIHAR,64870002845,,SIMNANI ROAD CARRIER,71000,70000,Accept,69292515047928,70000,64870002845,,SIMNANI ROAD CARRIER
25-JAN-26,25-JAN-26,13862514000242,1386,TATA MOTORS LTD. (PVBU) SPD- GURGOAN,1329,NAGLI POONA-DELHI,64870000839,,Delhi jaipur road lines,8000,7000,Accept,69292515047971,7000,64870000839,,Delhi jaipur road lines
25-JAN-26,25-JAN-26,21172514002117,2117,MUMBAI HUB-MAHARASTRA,502,JIGNI-KARNATAKA,64870004080,,CHOUDHARY FREIGHT CARRIER,64000,60500,Accept,69292515048085,60500,64870004080,,CHOUDHARY FREIGHT CARRIER
25-JAN-26,25-JAN-26,13522514000770,1352,DADRI-UTTAR PRADESH,814,DANKUNI KOLKATA-WEST BANGAL,64870003705,,DIGITAL INDIA LOGISTICS ,79900,78000,Accept,69292515047961,78000,64870003705,,DIGITAL INDIA LOGISTICS 
25-JAN-26,25-JAN-26,13522514000770,1352,DADRI-UTTAR PRADESH,814,DANKUNI KOLKATA-WEST BANGAL,64870003705,,DIGITAL INDIA LOGISTICS ,79900,78000,Accept,69292515047962,78000,64870003705,,DIGITAL INDIA LOGISTICS 
25-JAN-26,25-JAN-26,13422514000570,1342,JAMALPUR-HARYANA,1701,JAIPUR-RAJASTHAN,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,13000,12000,Accept,69292515048052,12000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
25-JAN-26,25-JAN-26,12022514001796,1202,VAPI-GUJARAT,901,COIMBATORE-TAMILNADU,64870000927,sanjay yadav,FREIGHT COMMERCE SOLUTIONS PRIVATE LIMITED,103000,101000,Accept,69292515047969,101000,64870000927,sanjay yadav,FREIGHT COMMERCE SOLUTIONS PRIVATE LIMITED
25-JAN-26,25-JAN-26,1152514001731,115,AMBALA TRANSHIPMENT HUB,814,DANKUNI KOLKATA-WEST BANGAL,64870002845,,SIMNANI ROAD CARRIER,82000,80000,Accept,69292515048025,80000,64870002845,,SIMNANI ROAD CARRIER
25-JAN-26,25-JAN-26,13522514000769,1352,DADRI-UTTAR PRADESH,1601,HYDERABAD-TELANGANA,64870001375,,MH LOGISTICS,69000,69000,Accept,69292515048198,69000,64870001375,,MH LOGISTICS
25-JAN-26,25-JAN-26,17012514001240,1701,JAIPUR-RAJASTHAN,2855,MAHALUNGE NEW WH DELIVERY,13900000048,MUKESH SHARMA,NEW HARYANA DELHI ROADWAYS,62000,57500,Accept,69292515048041,57500,13900000048,MUKESH SHARMA,NEW HARYANA DELHI ROADWAYS
25-JAN-26,25-JAN-26,17012514001241,1701,JAIPUR-RAJASTHAN,601,BARODA-GUJARAT,64870004544,,shri shyam cargo movers ,28000,27000,Accept,69292515048121,27000,64870004544,,shri shyam cargo movers 
26-JAN-26,27-JAN-26,13182514000315,1318,GURGAON-HARYANA,4002,PATNA - BIHAR,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,45000,44000,Accept,69292515048227,44000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
26-JAN-26,26-JAN-26,13282514001506,1328,BINOLA HUB-HARYANA,1601,HYDERABAD-TELANGANA,64870003705,,DIGITAL INDIA LOGISTICS ,92000,80000,Accept,69292515048061,80000,64870003705,,DIGITAL INDIA LOGISTICS 
26-JAN-26,26-JAN-26,13332514000567,1333,HISSAR-HARYANA,1378,GGN HERO HONDA SECTOR 37,13900000366,,PUNJAB HIMACHAL UTTRANCHAL ROADLINES,27000,25000,Accept,69292515048727,25000,13900000366,,PUNJAB HIMACHAL UTTRANCHAL ROADLINES
26-JAN-26,26-JAN-26,13282514001507,1328,BINOLA HUB-HARYANA,1305,KAPASHERA-DELHI,64870000839,,Delhi jaipur road lines,12000,9000,Accept,69292515048043,9000,64870000839,,Delhi jaipur road lines
26-JAN-26,26-JAN-26,13282514001508,1328,BINOLA HUB-HARYANA,1329,NAGLI POONA-DELHI,64870004682,,Sandeep kadyan logistics ,15000,13500,Accept,69292515048128,13500,64870004682,,Sandeep kadyan logistics 
27-JAN-26,27-JAN-26,17362514000044,1736,PATPARGANJ-DELHI,701,BHIWADI RAJASTHAN,64870000839,,Delhi jaipur road lines,7500,7000,Accept,69292515048314,7000,64870000839,,Delhi jaipur road lines
27-JAN-26,29-JAN-26,13332514000571,1333,HISSAR-HARYANA,2803,RANJANGAON - MAHARASTRA,64870002256,Sharma transport Company,Sharma transport Company,72000,70500,Accept,69292515049132,70500,64870002256,Sharma transport Company,Sharma transport Company
27-JAN-26,27-JAN-26,13182514000318,1318,GURGAON-HARYANA,2206,BAREILLY-UTTAR PRADESH,64870004612,MALIK TRANS CONTAINER SERVICE,MALIK TRANS CONTAINER SERVICE,26000,23500,Accept,69292515048200,23500,64870004612,MALIK TRANS CONTAINER SERVICE,MALIK TRANS CONTAINER SERVICE
27-JAN-26,27-JAN-26,13522514000773,1352,DADRI-UTTAR PRADESH,1315,GHAZIABAD-UTTAR PRADESH,13900000710,RAJ,RAJ BROTHERS ROADLINES,10000,9500,Accept,69292515048364,9500,13900000710,RAJ,RAJ BROTHERS ROADLINES
27-JAN-26,27-JAN-26,13382514001124,1338,HODAL HUB HARYANA,1314,DELHI 21 NO-DELHI,64870000839,,Delhi jaipur road lines,9000,8000,Accept,69292515048190,8000,64870000839,,Delhi jaipur road lines
27-JAN-26,27-JAN-26,13332514000572,1333,HISSAR-HARYANA,2843,SAVARDARI - MAHARASTRA,64870002256,Sharma transport Company,Sharma transport Company,69500,69000,Accept,69292515048274,69000,64870002256,Sharma transport Company,Sharma transport Company
27-JAN-26,27-JAN-26,13092514002196,1309,KUNDLI BORDER SONIPAT-HARYANA,802,GUWAHATI-ASSAM,64870000054,Delhi Madras Road Carriers,Delhi Madras Road Carriers,131900,130000,Accept,69292515048426,130000,64870000054,Delhi Madras Road Carriers,Delhi Madras Road Carriers
27-JAN-26,27-JAN-26,13102514000742,1310,NOIDA I-UTTAR PRADESH,306,GANDHIDHAM-GUJARAT,64870002259,,MAHADEV GOLDEN TRANSPORT COMPANY ,38000,37000,Pending,69292515048270,37000,64870003747,,jaikam khan
27-JAN-26,27-JAN-26,13182514000318,1318,GURGAON-HARYANA,2206,BAREILLY-UTTAR PRADESH,64870004682,,Sandeep kadyan logistics ,26000,23500,NOT RES,69292515048200,23500,64870004612,MALIK TRANS CONTAINER SERVICE,MALIK TRANS CONTAINER SERVICE
27-JAN-26,27-JAN-26,16072514000105,1607,ZAHEERABAD-TELANGANA,3201,VISAKHAPATNAM-A.P,21170000454,shamsuddin pashamiya patel,shamsuddin patel tpt,48000,47500,NOT RES,69292515048165,48000,21170000454,shamsuddin pashamiya patel,shamsuddin patel tpt
27-JAN-26,27-JAN-26,14092514000230,1409,BAROTA SONIPAT HARYANA,3017,KOLLAM KERALA,64870003672,,Sada Shiv Logistics ,114500,114000,Accept,69292515048179,114000,64870003672,,Sada Shiv Logistics 
27-JAN-26,27-JAN-26,61202514002614,2803,RANJANGAON - MAHARASTRA,3501,INDORE-MADHYA PRADESH,64870000081,,Rajneesh freight carriers,44500,44500,Accept,69292515048212,44500,64870000081,,Rajneesh freight carriers
27-JAN-26,27-JAN-26,13062514002026,1308,FARIDABAD-HARYANA,4101,BHUBNESHWAR-ODISHA,64870000054,Delhi Madras Road Carriers,Delhi Madras Road Carriers,89900,85000,Accept,69292515048411,85000,64870000054,Delhi Madras Road Carriers,Delhi Madras Road Carriers
27-JAN-26,27-JAN-26,13282514001513,1328,BINOLA HUB-HARYANA,1305,KAPASHERA-DELHI,64870000839,,Delhi jaipur road lines,8500,8000,Accept,69292515048209,8000,64870000839,,Delhi jaipur road lines
27-JAN-26,29-JAN-26,30102514000436,3010,BAWAL-HARYANA,1301,OKHLA-DELHI,64870000839,,Delhi jaipur road lines,7500,7500,Accept,69292515048609,7500,64870000839,,Delhi jaipur road lines
27-JAN-26,29-JAN-26,13122514000521,1312,GREATER NOIDA-UTTAR PRADESH,1620,TADA (SRI CITY) -ANDHRA PRADESH.,64870003705,,DIGITAL INDIA LOGISTICS ,81000,80000,Accept,69292515048407,80000,64870003705,,DIGITAL INDIA LOGISTICS 
27-JAN-26,27-JAN-26,13282514001509,1328,BINOLA HUB-HARYANA,809,DHULAGARH HUB KOLKATA,64870003705,,DIGITAL INDIA LOGISTICS ,80000,80000,Accept,69292515048182,80000,64870003705,,DIGITAL INDIA LOGISTICS 
28-JAN-26,28-JAN-26,13632514000070,1363,HAPUR U P,1701,JAIPUR-RAJASTHAN,64870002610,SK TRANSPORT COMPANY,SK TRANSPORT COMPANY,14500,14000,Accept,69292515048441,14000,64870002610,SK TRANSPORT COMPANY,SK TRANSPORT COMPANY
28-JAN-26,30-JAN-26,13092514002201,1309,KUNDLI BORDER SONIPAT-HARYANA,1393,KHARKHODA  SONIPAT,64870000978,VINOD MALIK,JAI SHREE KRISHNA TEMPO SERVICES,5000,5000,Accept,69292515048628,5000,64870000978,VINOD MALIK,JAI SHREE KRISHNA TEMPO SERVICES
28-JAN-26,28-JAN-26,14202514000039,1420,BARWASNI,802,GUWAHATI-ASSAM,64870000054,Delhi Madras Road Carriers,Delhi Madras Road Carriers,121900,120000,Accept,69292515048916,120000,64870000054,Delhi Madras Road Carriers,Delhi Madras Road Carriers
28-JAN-26,28-JAN-26,25012514001936,2501,NAGPUR,1701,JAIPUR-RAJASTHAN,64870004700,,SHREE BALA JI LOGISTICS,39000,39000,Accept,69292515048486,39000,64870004700,,SHREE BALA JI LOGISTICS
28-JAN-26,28-JAN-26,21172514002132,2117,MUMBAI HUB-MAHARASTRA,1607,ZAHEERABAD-TELANGANA,21170000457,NARENDER,LUCKY LOGISTIC TRANSPORT,56000,54500,Accept,69292515048443,54500,21170000457,NARENDER,LUCKY LOGISTIC TRANSPORT
28-JAN-26,28-JAN-26,13382514001126,1338,HODAL HUB HARYANA,2855,MAHALUNGE NEW WH DELIVERY,64870003705,,DIGITAL INDIA LOGISTICS ,61000,60000,Accept,69292515048370,60000,64870003705,,DIGITAL INDIA LOGISTICS 
28-JAN-26,28-JAN-26,13582514000193,1358,KARNAL-HARYANA,1393,KHARKHODA  SONIPAT,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,7500,7500,Accept,69292515048372,7500,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
28-JAN-26,28-JAN-26,13382514001125,1338,HODAL HUB HARYANA,2803,RANJANGAON - MAHARASTRA,64870000081,,Rajneesh freight carriers,65000,62500,Accept,69292515048379,62500,64870000081,,Rajneesh freight carriers
28-JAN-26,28-JAN-26,13862514000243,1386,TATA MOTORS LTD. (PVBU) SPD- GURGOAN,1329,NAGLI POONA-DELHI,64870000839,,Delhi jaipur road lines,8000,7000,Accept,69292515048333,7000,64870000839,,Delhi jaipur road lines
28-JAN-26,28-JAN-26,17012514001244,1713,JAIPUR VKI,1308,FARIDABAD-HARYANA,64870000927,sanjay yadav,FREIGHT COMMERCE SOLUTIONS PRIVATE LIMITED,17000,15000,Accept,69292515048437,15000,64870000927,sanjay yadav,FREIGHT COMMERCE SOLUTIONS PRIVATE LIMITED
28-JAN-26,28-JAN-26,14202514000040,1420,BARWASNI,802,GUWAHATI-ASSAM,64870000054,Delhi Madras Road Carriers,Delhi Madras Road Carriers,131900,130000,Accept,69292515048446,130000,64870000054,Delhi Madras Road Carriers,Delhi Madras Road Carriers
28-JAN-26,28-JAN-26,30032514001737,3003,COCHIN-KERLA,1001,CHENNAI SVCHATRAM-TAMILNADU,64870003047,MH ROADLINES,MH ROADLINES,16000,12000,Accept,69292515048480,12000,64870003047,MH ROADLINES,MH ROADLINES
28-JAN-26,28-JAN-26,61202514002622,6697,BHARTI AIRTEL-FARRUK NAGAR,1303,PALAM AIRPORT-DELHI,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,6000,5500,Accept,69292515048361,5500,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
28-JAN-26,28-JAN-26,13092514002200,1409,BAROTA SONIPAT HARYANA,825,DIBRUGARH-ASSAM,64870000054,Delhi Madras Road Carriers,Delhi Madras Road Carriers,137900,136000,Accept,69292515048603,136000,64870000054,Delhi Madras Road Carriers,Delhi Madras Road Carriers
28-JAN-26,28-JAN-26,13932514001182,1393,KHARKHODA  SONIPAT,1701,JAIPUR-RAJASTHAN,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,15000,13500,Accept,69292515048362,13500,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
28-JAN-26,29-JAN-26,5112514002116,504,NELMANGLA-KARNATAKA,1003,SHOLAVARAM CHENNAI,13900000936,QUICK DIGITAL TECHNOLOGIES PVT. LTD.,QUICK DIGITAL TECHNOLOGIES PVT. LTD.,18500,18000,Accept,69292515048595,18000,13900000936,QUICK DIGITAL TECHNOLOGIES PVT. LTD.,QUICK DIGITAL TECHNOLOGIES PVT. LTD.
28-JAN-26,28-JAN-26,13222514000354,1322,MANESAR-HARYANA,318,NARODA AHMEDABAD-GUJARAT,64870002438,Shiv Shakti Logistics,Shiv Shakti Logistics,19900,19400,Accept,69292515048402,19400,64870002438,Shiv Shakti Logistics,Shiv Shakti Logistics
29-JAN-26,29-JAN-26,13012514000212,1301,OKHLA-DELHI,1008,PERENGUDI CHENNAI-TAMILNADU,64870001163,RoadExpress Technology PVT. LTD.,RoadExpress Technology PVT. LTD.,58500,58000,Accept,,,,,
29-JAN-26,30-JAN-26,13862514000245,1386,TATA MOTORS LTD. (PVBU) SPD- GURGOAN,1329,NAGLI POONA-DELHI,64870000839,,Delhi jaipur road lines,8000,7000,Accept,69292515048596,7000,64870000839,,Delhi jaipur road lines
29-JAN-26,29-JAN-26,25012514001945,2501,NAGPUR,1338,HODAL HUB HARYANA,25010000133,PRAGATI,PRAGATI CARGO MOVERS,53000,52000,Accept,69292515048569,52000,25010000133,PRAGATI,PRAGATI CARGO MOVERS
29-JAN-26,29-JAN-26,1152514001746,103,AMBALA HUB-HARYANA,1701,JAIPUR-RAJASTHAN,64870001542,,MAHADEV LOGISTICS,22000,22000,Accept,69292515048627,22000,64870001542,,MAHADEV LOGISTICS
29-JAN-26,29-JAN-26,13792514000002,1379,LONI-UTTAR PARDESH,814,DANKUNI KOLKATA-WEST BANGAL,64870001163,RoadExpress Technology PVT. LTD.,RoadExpress Technology PVT. LTD.,75000,75000,Accept,69292515048677,75000,64870001163,RoadExpress Technology PVT. LTD.,RoadExpress Technology PVT. LTD.
29-JAN-26,29-JAN-26,3292514000069,329,BECHARAJI,2856,MAHALUNGE TRANSSHIPMENT,28020000234,VIKAS SHARMA,SALASAR ROADWAYS PUNE,26000,25500,Accept,69292515048487,25500,28020000234,VIKAS SHARMA,SALASAR ROADWAYS PUNE
29-JAN-26,29-JAN-26,13612514000079,1361,JHAJJAR-HARYANA,103,AMBALA HUB-HARYANA,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,13000,12000,Accept,69292515049122,12000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
29-JAN-26,29-JAN-26,61202514002643,6697,BHARTI AIRTEL-FARRUK NAGAR,1303,PALAM AIRPORT-DELHI,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,6500,6000,Accept,69292515048856,6000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
29-JAN-26,29-JAN-26,13582514000194,1358,KARNAL-HARYANA,1393,KHARKHODA  SONIPAT,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,7500,7500,Accept,69292515048584,7500,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
29-JAN-26,29-JAN-26,60622514000500,6062,RAJPURA-AIRTEL GSM,1302,PANIPAT-HARYANA,64870000839,,Delhi jaipur road lines,7500,7500,Accept,69292515048611,7500,64870000839,,Delhi jaipur road lines
29-JAN-26,30-JAN-26,13102514000749,1310,NOIDA I-UTTAR PRADESH,4002,PATNA - BIHAR,64870001163,RoadExpress Technology PVT. LTD.,RoadExpress Technology PVT. LTD.,63000,61500,Accept,69292515049210,61500,64870001163,RoadExpress Technology PVT. LTD.,RoadExpress Technology PVT. LTD.
29-JAN-26,31-JAN-26,10072514000004,2818,FURSUNGI - MAHARASTRA,2401,NASIK-MAHARASTRA,24010000047,SIDDHESHWAR,SIDDHESHWAR TRANSPORT,14000,13000,Accept,69292515048930,13000,24010000047,SIDDHESHWAR,SIDDHESHWAR TRANSPORT
29-JAN-26,29-JAN-26,25012514001946,2501,NAGPUR,1338,HODAL HUB HARYANA,25010000133,PRAGATI,PRAGATI CARGO MOVERS,55000,52000,Accept,69292515048502,52000,25010000133,PRAGATI,PRAGATI CARGO MOVERS
29-JAN-26,29-JAN-26,61202514002629,6697,BHARTI AIRTEL-FARRUK NAGAR,1114,TEPLA-PUNJAB,64870000839,,Delhi jaipur road lines,14500,13000,Accept,69292515048578,13000,64870000839,,Delhi jaipur road lines
29-JAN-26,29-JAN-26,13332514000576,1333,HISSAR-HARYANA,601,BARODA-GUJARAT,1030000117,HARI OM TRANSPORT COMPANY,SHREE HARI GOODS CARRIERS,47000,44500,Accept,69292515048548,44500,1030000117,HARI OM TRANSPORT COMPANY,SHREE HARI GOODS CARRIERS
29-JAN-26,29-JAN-26,21042514000573,2105,BHIWANDI-MAHARASTRA,1601,HYDERABAD-TELANGANA,64870000927,sanjay yadav,FREIGHT COMMERCE SOLUTIONS PRIVATE LIMITED,57500,56500,Accept,69292515048674,56500,64870000927,sanjay yadav,FREIGHT COMMERCE SOLUTIONS PRIVATE LIMITED
29-JAN-26,29-JAN-26,1152514001745,103,AMBALA HUB-HARYANA,814,DANKUNI KOLKATA-WEST BANGAL,64870002845,,SIMNANI ROAD CARRIER,80000,79000,Accept,69292515048716,79000,64870002845,,SIMNANI ROAD CARRIER
29-JAN-26,29-JAN-26,13082514000488,1308,FARIDABAD-HARYANA,1620,TADA (SRI CITY) -ANDHRA PRADESH.,64870002851,DELHI,DELHI CHENNAI ROADWAYS,56000,56000,Accept,69292515048670,56000,64870002851,DELHI,DELHI CHENNAI ROADWAYS
29-JAN-26,29-JAN-26,21172514002139,2117,MUMBAI HUB-MAHARASTRA,1607,ZAHEERABAD-TELANGANA,64870000927,sanjay yadav,FREIGHT COMMERCE SOLUTIONS PRIVATE LIMITED,54500,54000,Accept,69292515048633,54000,64870000927,sanjay yadav,FREIGHT COMMERCE SOLUTIONS PRIVATE LIMITED
29-JAN-26,29-JAN-26,61202514002637,3501,INDORE-MADHYA PRADESH,1601,HYDERABAD-TELANGANA,64870004363,,NAV YUG TRANS LOGISTICS ,64000,62000,Accept,69292515048700,62000,64870004363,,NAV YUG TRANS LOGISTICS 
29-JAN-26,29-JAN-26,13932514001183,1393,KHARKHODA  SONIPAT,1358,KARNAL-HARYANA,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,11000,11000,Accept,69292515048834,11000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
29-JAN-26,29-JAN-26,13522514000779,1352,DADRI-UTTAR PRADESH,1370,SURAJPUR G.NOIDA,13900000710,RAJ,RAJ BROTHERS ROADLINES,8000,7500,Accept,69292515048526,7500,13900000710,RAJ,RAJ BROTHERS ROADLINES
29-JAN-26,29-JAN-26,13862514000244,1386,TATA MOTORS LTD. (PVBU) SPD- GURGOAN,1329,NAGLI POONA-DELHI,64870000839,,Delhi jaipur road lines,8000,7000,Accept,69292515048582,7000,64870000839,,Delhi jaipur road lines
29-JAN-26,29-JAN-26,61202514002631,6697,BHARTI AIRTEL-FARRUK NAGAR,103,AMBALA HUB-HARYANA,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,13000,12000,Accept,69292515048837,12000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
29-JAN-26,29-JAN-26,61202514002641,6697,BHARTI AIRTEL-FARRUK NAGAR,2801,WAGHOLI - MAHARASTRA,64870002932,vinod,Kranti logistics Pvt Ltd,42000,40000,Accept,69292515048558,40000,64870002932,vinod,Kranti logistics Pvt Ltd
29-JAN-26,29-JAN-26,13222514000355,1322,MANESAR-HARYANA,2855,MAHALUNGE NEW WH DELIVERY,64870002932,vinod,Kranti logistics Pvt Ltd,47000,46000,Accept,69292515048572,46000,64870002932,vinod,Kranti logistics Pvt Ltd
29-JAN-26,29-JAN-26,21362514000087,2136,AMAZON MUMBAI,3001,SALEM-TAMILNADU,64870003827,PROGRESSIVE LOGISTICS,PROGRESSIVE LOGISTICS,69000,68000,Accept,69292515048718,68000,64870003827,PROGRESSIVE LOGISTICS,PROGRESSIVE LOGISTICS
29-JAN-26,29-JAN-26,17012514001248,1701,JAIPUR-RAJASTHAN,1805,CHINHAT-UTTAR PRADESH,64870002944,MANOJ SHARMA,NEW JAI DURGA ROADLINES,49500,49000,NOT RES,69292515048655,49000,64870002944,MANOJ SHARMA,NEW JAI DURGA ROADLINES
29-JAN-26,29-JAN-26,61202514002636,6697,BHARTI AIRTEL-FARRUK NAGAR,1342,JAMALPUR-HARYANA,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,5000,4000,Accept,69292515049115,4000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
